64351,10940.0
14002,3358.0
31115,2353.0
14732,2430.0
83972,6968.0
75551,1573.0
81708,14748.0
54876,3856.0
84934,1604.0
20746,1458.0
72239,5208.0
28451,21817.0
11467,774.0
3650,3769.0
83873,2798.0
86955,6182.0
56722,6956.0
77303,5401.0
58015,3967.0
71660,2335.0
82768,879.0
25169,291.0
86132,5538.0
82041,1312.0
12113,7916.0
39229,1894.0
68289,12575.0
80367,2156.0
67841,1557.0
36641,9532.0
15996,2699.0
85247,244.0
41115,10624.0
24810,2863.0
28096,2612.0
9699,2004.0
42833,3964.0
67855,2742.0
46975,10481.0
12396,4434.0
69265,972.0
61456,1032.0
64703,4820.0
31052,7575.0
85994,28.0
52375,2224.0
3216,1351.0
13584,16079.0
77795,1496.0
16784,4530.0
89186,1339.0
2212,2407.0
89757,11203.0
45329,3658.0
11186,1529.0
31597,1492.0
82945,3704.0
8744,11724.0
17882,6921.0
83199,9355.0
59287,7134.0
2767,20130.0
72382,6507.0
1662,1093.0
27030,618.0
33676,8512.0
9888,5218.0
14785,3130.0
12907,5352.0
15452,803.0
11750,3131.0
85494,3002.0
9604,17952.0
8652,653.0
21217,15608.0
13537,6484.0
33212,817.0
4503,1332.0
44196,10228.0
68662,5325.0
9116,1350.0
1655,4922.0
32444,2277.0
49999,1174.0
68796,17090.0
83230,1914.0
80242,160.0
4179,5113.0
41764,1975.0
81040,6026.0
7443,1194.0
61184,1768.0
11845,8113.0
76020,9662.0
40682,15580.0
7076,4473.0
36552,8344.0
22452,3568.0
88116,5220.0
52540,5231.0
39810,16102.0
65584,9612.0
60180,5744.0
23366,1349.0
24291,1549.0
79358,6535.0
8946,8349.0
2049,19904.0
81821,3209.0
9525,8598.0
59695,5781.0
3857,1227.0
38353,8193.0
67501,2134.0
32954,14227.0
8986,5737.0
20695,7516.0
43193,3831.0
84650,4218.0
10298,1784.0
59880,8003.0
4016,2014.0
67444,1648.0
65423,9984.0
50565,6321.0
50620,1636.0
1560,2846.0
33272,1266.0
18315,2422.0
66475,9921.0
87456,1984.0
18217,2229.0
40053,26088.0
54480,2519.0
11717,4746.0
10865,1574.0
23891,6276.0
5380,32991.0
58837,9325.0
5827,33010.0
29045,983.0
52831,1879.0
51494,7910.0
70893,3743.0
33449,3664.0
19229,48.0
75436,24422.0
28738,1139.0
6659,5753.0
74360,2010.0
26954,2234.0
85525,680.0
50329,2256.0
27248,822.0
10323,7688.0
59467,32.0
87775,3272.0
67611,2185.0
63578,1225.0
72206,10034.0
79454,1704.0
10102,799.0
51519,13564.0
72121,2492.0
76910,423.0
38784,725.0
22361,74.0
38850,7165.0
8265,7201.0
73714,1629.0
16631,8629.0
2105,3165.0
62624,3412.0
47693,4333.0
81927,1851.0
11645,9872.0
86786,6235.0
26931,2144.0
11650,8639.0
75073,4454.0
88078,2275.0
50103,11707.0
82110,81.0
49561,700.0
1415,14515.0
83919,13142.0
9938,6232.0
89646,8947.0
77521,10254.0
46985,3207.0
20612,6075.0
738,113.0
62308,11443.0
6697,7798.0
2704,2933.0
69233,5288.0
61024,1545.0
203,2748.0
34228,6687.0
51833,2128.0
43902,10892.0
58164,2978.0
54550,1636.0
46038,8906.0
47544,6545.0
1705,15881.0
82352,282.0
43548,2761.0
23630,1322.0
76743,2040.0
2657,4729.0
22146,809.0
6369,625.0
85119,12603.0
75068,7032.0
72243,1691.0
87676,6320.0
30751,7575.0
75426,4334.0
63401,827.0
50504,3740.0
10835,7331.0
52496,6.0
72862,773.0
84515,13029.0
58962,5203.0
88941,9828.0
73216,401.0
70182,2435.0
6227,6649.0
50339,20656.0
65402,485.0
7373,263.0
12209,4832.0
20564,5120.0
35597,7450.0
32757,17422.0
61027,5203.0
24205,6642.0
27663,2799.0
9578,6390.0
75274,547.0
14700,33019.0
4312,4135.0
5144,9781.0
32848,3768.0
18513,4924.0
14222,12458.0
37319,3106.0
10392,12145.0
57855,32999.0
54885,5894.0
80936,2422.0
8255,5659.0
12519,3798.0
79134,6411.0
4562,14510.0
68212,2037.0
43267,4999.0
52520,1185.0
68075,4295.0
16810,1410.0
19193,8016.0
70429,9779.0
73174,837.0
63564,722.0
1779,3234.0
408,165.0
2603,14408.0
20986,383.0
13181,5287.0
85181,8013.0
75270,3951.0
25407,303.0
43596,3544.0
75737,32997.0
54438,2932.0
80303,3535.0
47132,2785.0
58484,423.0
45676,982.0
43098,18704.0
57037,5340.0
77787,4446.0
71072,1695.0
46553,99.0
72324,2888.0
40222,698.0
57578,2805.0
29860,3103.0
4015,11917.0
67392,508.0
20530,57.0
48025,3577.0
10961,1326.0
44923,1311.0
24500,1667.0
38192,1808.0
29220,8713.0
42433,2621.0
51515,1152.0
60892,4958.0
78423,4978.0
73881,4091.0
46690,3776.0
51315,5472.0
29714,2346.0
81145,4018.0
71625,418.0
55741,33010.0
80565,6075.0
46697,13208.0
38812,1790.0
74001,13215.0
50521,3419.0
9445,1555.0
55785,1058.0
71482,14237.0
20381,1772.0
41672,1250.0
66328,4511.0
28259,2943.0
41253,6312.0
42191,2753.0
82633,4476.0
79436,1217.0
63026,1791.0
71582,896.0
45206,16726.0
11642,16082.0
72513,3691.0
13865,13011.0
66233,2837.0
22712,6216.0
67993,1011.0
88640,1594.0
1422,304.0
48063,13625.0
26639,5972.0
15306,3039.0
40103,7035.0
10655,3290.0
35448,2318.0
74612,940.0
9659,13194.0
73930,412.0
32323,2968.0
27743,4352.0
82581,9199.0
67925,4760.0
5523,310.0
85006,1220.0
71986,49.0
2047,4050.0
51726,10254.0
23551,1089.0
76427,9266.0
36868,3114.0
59171,6623.0
57321,2954.0
37954,8549.0
18484,1047.0
17741,2016.0
39627,2082.0
76849,64.0
38085,159.0
66957,5402.0
34973,7853.0
23781,8705.0
48007,27812.0
28426,32991.0
12633,674.0
74683,5408.0
54054,4273.0
88775,5898.0
16541,2425.0
40849,6314.0
63837,153.0
32315,7757.0
71333,3671.0
77062,4451.0
3570,473.0
34550,4765.0
55316,7832.0
82156,2721.0
20510,12472.0
78295,7231.0
49809,6855.0
77017,1491.0
46953,2964.0
85715,1092.0
83668,5730.0
62277,1988.0
16462,16294.0
85426,2417.0
29688,8347.0
63379,2163.0
73333,4631.0
39898,4353.0
20726,5449.0
73656,5110.0
16708,6511.0
23971,5190.0
9019,2514.0
20098,2726.0
18461,568.0
84658,700.0
26775,17715.0
77628,23369.0
13964,946.0
4734,824.0
45747,3935.0
29657,9916.0
57013,12245.0
12575,8736.0
80484,1208.0
1088,21808.0
60519,6737.0
27090,15163.0
18832,12908.0
24022,2033.0
12096,2125.0
1513,5599.0
33192,1340.0
9140,1799.0
46460,8238.0
46745,14128.0
56491,8410.0
66664,276.0
60159,1647.0
43655,9620.0
68844,770.0
28799,2013.0
48950,12440.0
58465,381.0
72200,14337.0
48236,3752.0
41799,8493.0
40453,1747.0
80166,4691.0
68171,16162.0
74132,4305.0
12808,369.0
69959,19745.0
11244,5333.0
28973,4754.0
49438,8540.0
50269,1788.0
19929,6217.0
50028,11835.0
23563,1952.0
21723,3623.0
70957,2648.0
33850,8542.0
7107,1791.0
48793,1451.0
18695,4269.0
45939,764.0
50910,4426.0
87705,822.0
6973,1302.0
54733,2139.0
79809,1917.0
21618,8608.0
66693,8279.0
31002,6561.0
57116,1968.0
46360,3350.0
19734,7618.0
69804,11803.0
23241,4134.0
26072,19527.0
2124,3477.0
79272,4359.0
34956,16068.0
412,9725.0
77425,1790.0
2745,6586.0
9035,13414.0
81353,18151.0
39443,5412.0
44793,2318.0
16159,1460.0
63351,1109.0
31014,4813.0
11785,2644.0
49184,7194.0
64605,13762.0
28935,8172.0
15204,2482.0
42438,3259.0
79414,4482.0
1987,8010.0
78105,11146.0
74161,854.0
72578,4574.0
12374,4916.0
24244,8134.0
7923,644.0
62659,1021.0
915,8472.0
20471,2298.0
64922,3215.0
40439,6032.0
71138,291.0
80679,2308.0
42512,675.0
37776,6747.0
63581,8009.0
65216,10350.0
44810,2599.0
38423,7295.0
68824,2914.0
60211,3513.0
34019,6063.0
13111,4812.0
45987,2698.0
14226,1260.0
21510,212.0
37208,7297.0
8535,5436.0
29766,33019.0
75795,5971.0
80601,9291.0
23710,5537.0
19043,4662.0
26842,11413.0
67662,2226.0
53810,6409.0
70482,2435.0
88514,12548.0
45911,6075.0
59949,2538.0
72158,12887.0
37882,1418.0
76269,1120.0
3399,12687.0
19368,4630.0
68481,6709.0
20107,4338.0
1087,2075.0
11080,62.0
4084,9020.0
41507,3609.0
46432,6461.0
12816,97.0
53102,8930.0
70065,1243.0
43329,9531.0
58553,702.0
77465,1301.0
42482,4429.0
84490,3816.0
79484,11735.0
21330,1396.0
54307,1441.0
50992,638.0
26892,8349.0
40156,5448.0
64375,3844.0
54314,1481.0
6730,8755.0
70827,3586.0
84332,6024.0
26148,1457.0
27905,4296.0
2869,5185.0
54461,5256.0
20057,2770.0
8353,814.0
475,2991.0
12799,32985.0
29718,6611.0
45665,1984.0
50573,4958.0
28807,2328.0
75837,8964.0
69903,8618.0
79985,85.0
20157,4072.0
5693,5352.0
9789,747.0
53451,3368.0
35485,3968.0
67922,13376.0
33455,1836.0
53023,1516.0
20420,6344.0
25842,12206.0
6145,521.0
58882,4537.0
13253,62.0
47414,7842.0
74689,9001.0
84842,3675.0
78552,15882.0
39475,4223.0
4607,1004.0
69327,5559.0
28626,3880.0
39504,13148.0
51313,16602.0
34686,6278.0
9377,1736.0
58651,4418.0
22914,6680.0
32275,23328.0
27944,2195.0
84915,3368.0
47789,3493.0
64132,5017.0
2761,7508.0
1173,4331.0
65250,3497.0
35644,5256.0
76297,1954.0
85011,1506.0
37426,3355.0
8441,5578.0
60744,4028.0
89788,14585.0
38131,934.0
16712,4123.0
24015,1421.0
41226,14196.0
10359,2879.0
59394,2199.0
2702,2468.0
63312,4143.0
9071,2700.0
29381,1754.0
32325,264.0
31152,22.0
85009,3940.0
3859,2863.0
40396,1274.0
59488,2962.0
53108,7654.0
32406,1870.0
71570,8307.0
71076,4781.0
72628,1631.0
57880,23334.0
61527,430.0
6935,11170.0
80298,1203.0
56083,821.0
84388,2133.0
26929,2792.0
41967,13403.0
87153,80.0
83694,4555.0
88961,15414.0
39303,2869.0
43486,18.0
43555,4137.0
57409,2456.0
45501,1365.0
76612,1540.0
4451,4695.0
66386,4111.0
68340,1854.0
54638,2029.0
24023,32993.0
63382,4455.0
55766,20353.0
82959,318.0
49697,2198.0
87536,2205.0
72059,5512.0
13391,2835.0
51991,10133.0
6367,8897.0
22805,842.0
74219,559.0
7858,575.0
77683,600.0
15102,7111.0
35534,1713.0
67524,4140.0
79237,10293.0
85543,7501.0
41753,13537.0
977,2861.0
42325,761.0
16082,10675.0
37909,5974.0
70487,1386.0
9279,5425.0
66824,5595.0
34345,8935.0
66959,8748.0
75813,5858.0
18120,5543.0
78770,12980.0
80028,6238.0
69598,1637.0
16413,5258.0
89856,33001.0
33402,1473.0
64875,2617.0
16056,13016.0
49567,1413.0
89250,16128.0
17286,17077.0
88374,2661.0
9621,3066.0
35034,1472.0
48239,1872.0
40000,14513.0
17633,13744.0
88173,6273.0
64634,6280.0
76477,6692.0
46194,6761.0
50353,15592.0
56586,10731.0
60303,7012.0
64762,1132.0
15294,1405.0
8804,562.0
54119,12973.0
33800,5082.0
40368,8923.0
33251,4890.0
22101,4289.0
77540,33015.0
17642,4463.0
85705,12775.0
82059,6490.0
70682,8288.0
18600,15674.0
62962,216.0
59996,21656.0
10114,6130.0
14036,1703.0
3141,344.0
31789,3961.0
55012,19876.0
76664,4033.0
10030,14506.0
7636,275.0
68203,14033.0
18459,2248.0
71421,3137.0
36926,891.0
16630,2854.0
66109,4539.0
33707,7987.0
47626,3565.0
47407,4089.0
30971,4134.0
12727,1314.0
12152,3616.0
62429,12308.0
72794,7800.0
40340,4328.0
26736,3499.0
6518,53.0
631,9377.0
63949,2928.0
11875,554.0
54631,12318.0
53920,8496.0
42755,4736.0
79555,9548.0
21688,7818.0
2671,1510.0
21050,2273.0
49945,4886.0
22969,4393.0
42306,5257.0
46477,3854.0
71512,5617.0
67534,903.0
40824,4724.0
85098,554.0
29582,1056.0
78758,1826.0
44939,7176.0
9812,3932.0
65163,11826.0
32676,4228.0
56600,8404.0
87455,1984.0
13763,25600.0
52704,914.0
61378,2411.0
14511,1527.0
63609,1052.0
35747,10640.0
29172,221.0
85020,20747.0
37621,5714.0
8925,2055.0
80261,359.0
37106,1071.0
59672,4950.0
16218,8046.0
87336,18851.0
18908,8587.0
80433,7784.0
11295,898.0
61547,33020.0
28644,3438.0
67621,13376.0
77001,167.0
16728,4976.0
46218,291.0
26155,5514.0
89141,2307.0
22962,2885.0
67306,1665.0
62806,532.0
55914,4790.0
35591,1881.0
16441,8074.0
77600,1740.0
60531,483.0
78919,550.0
40212,2471.0
2189,2509.0
55702,14630.0
34629,2748.0
80075,623.0
7033,831.0
71806,10743.0
23947,2902.0
67160,271.0
40151,8185.0
89245,4910.0
11055,1712.0
82414,2955.0
24213,9085.0
50351,8192.0
43126,701.0
14575,5609.0
58741,37.0
71830,18432.0
54140,13044.0
78561,5663.0
75031,3537.0
21804,1849.0
61972,5770.0
10590,3838.0
83428,4827.0
12388,96.0
54386,17019.0
36650,5414.0
89377,1519.0
89557,4761.0
75051,17482.0
30726,12970.0
69414,89.0
1554,3802.0
37484,11424.0
36642,8765.0
23663,2750.0
25385,797.0
22379,253.0
62948,1183.0
71341,14073.0
65695,170.0
25565,2083.0
6945,20583.0
13611,733.0
52856,12980.0
81583,1047.0
70811,917.0
53477,8527.0
5448,1016.0
70484,14748.0
4785,2994.0
57562,11900.0
23954,484.0
11629,1109.0
46376,5722.0
81396,3209.0
43771,6471.0
41917,638.0
72795,10091.0
20116,1861.0
6808,1791.0
10109,1233.0
14391,22740.0
84535,1500.0
56636,18970.0
84304,219.0
56422,10151.0
58856,3431.0
51118,2433.0
25807,9958.0
75532,7329.0
13960,12581.0
83000,2822.0
15498,911.0
24435,6130.0
26444,2829.0
28069,2141.0
76412,4715.0
37302,15757.0
78068,7898.0
9798,1306.0
23827,1084.0
13798,4923.0
40971,8441.0
57448,25698.0
22683,797.0
49145,1082.0
26644,8752.0
13762,12726.0
39487,1563.0
2762,11040.0
26593,4839.0
54800,5759.0
32217,6001.0
17701,1191.0
41816,6858.0
62540,3589.0
46130,2300.0
62826,2168.0
56340,4122.0
73559,994.0
77565,9242.0
18353,9361.0
49036,6232.0
86124,166.0
15284,175.0
5167,14485.0
72383,9306.0
4718,9178.0
17362,14721.0
61887,4233.0
4350,8013.0
37312,1788.0
31083,607.0
35454,3802.0
13510,803.0
4241,2721.0
68737,973.0
64731,9130.0
53012,12200.0
4213,12050.0
49146,918.0
55122,16527.0
14646,1320.0
78551,8735.0
12743,29647.0
34639,9089.0
54978,999.0
51517,2130.0
13899,2989.0
89088,6057.0
63449,5116.0
79031,14916.0
32495,12715.0
29188,2490.0
74087,1868.0
86005,330.0
13632,4257.0
46189,12517.0
40330,13540.0
20636,3277.0
50881,4312.0
17889,6825.0
69347,1768.0
67181,4331.0
12764,2978.0
76123,1127.0
40438,1519.0
12132,13945.0
75664,7616.0
36120,1397.0
33410,11079.0
21573,150.0
42751,14316.0
1095,13940.0
16015,3121.0
50634,6552.0
18904,281.0
36582,2709.0
62078,1640.0
17363,14721.0
38323,3581.0
71900,4921.0
76637,971.0
80473,17699.0
13990,13721.0
62123,4460.0
18799,2689.0
34814,8205.0
47427,6076.0
72268,7802.0
6670,3132.0
2939,3400.0
84459,7775.0
49753,5557.0
49080,7223.0
76144,7655.0
18219,1460.0
55517,9756.0
32894,11272.0
47015,11753.0
38590,10826.0
40881,6333.0
9343,2729.0
38456,4143.0
38586,12148.0
68268,7352.0
85255,3260.0
2024,5381.0
4665,6824.0
50999,33018.0
70217,205.0
41308,6714.0
6620,184.0
49285,1699.0
86369,6329.0
58764,671.0
73990,8747.0
11611,10884.0
56641,6587.0
88714,7887.0
50272,6936.0
87184,6296.0
67140,9847.0
82186,18133.0
73673,1181.0
78545,14726.0
30889,2389.0
57362,10885.0
54418,2981.0
67666,3676.0
49251,12440.0
11074,392.0
22198,6129.0
53081,338.0
74696,2795.0
295,3412.0
33444,10154.0
18933,5876.0
8967,6625.0
67835,87.0
33033,6672.0
48191,7779.0
39174,1759.0
75276,3306.0
44114,11988.0
44259,5014.0
11796,2125.0
58054,3015.0
79741,597.0
41340,8119.0
57129,2041.0
21549,6485.0
48834,15242.0
16820,6188.0
43595,3544.0
75531,6198.0
77809,382.0
23033,11444.0
56935,89.0
36996,8116.0
37709,7129.0
50597,1174.0
20270,5747.0
73258,1489.0
13814,6069.0
42631,8405.0
74715,557.0
63363,44.0
14862,522.0
7779,3230.0
7208,653.0
41966,15320.0
1895,170.0
16084,3469.0
29716,141.0
24578,1536.0
29578,4268.0
31447,1124.0
87243,9586.0
60362,14399.0
88896,6267.0
54202,14830.0
73475,6629.0
80360,931.0
49750,9489.0
8085,10813.0
56748,4416.0
83824,11482.0
56331,700.0
16503,16982.0
69993,10696.0
73235,7542.0
77674,8768.0
47206,7454.0
26061,3280.0
22882,4367.0
33139,3128.0
15237,9300.0
65908,10854.0
43439,10153.0
48677,1542.0
32475,13881.0
27472,3490.0
27641,6167.0
46952,8636.0
513,4617.0
78112,4191.0
8188,1280.0
14206,13264.0
11199,13524.0
53831,5245.0
157,1191.0
57975,10601.0
57658,10385.0
24005,5206.0
22316,203.0
55856,1073.0
53376,774.0
28365,2747.0
11250,7364.0
51709,7595.0
42057,309.0
19487,53.0
68550,192.0
27086,1816.0
40843,4959.0
16171,7285.0
76832,8333.0
67336,2310.0
65090,2563.0
79954,2453.0
61488,4497.0
88423,361.0
24859,5534.0
27806,6759.0
26534,5440.0
10375,3433.0
2758,1908.0
17139,12849.0
25216,986.0
17503,1605.0
9892,2872.0
30066,1080.0
5500,7870.0
25018,8436.0
53947,11039.0
57124,1976.0
31318,1061.0
44040,68.0
58966,3659.0
39580,5052.0
3723,194.0
13580,8392.0
64530,11038.0
42851,764.0
48620,2178.0
1649,10239.0
75582,9892.0
84872,3948.0
30053,16097.0
22033,53.0
37029,5579.0
80434,3469.0
17116,4360.0
66675,1635.0
874,7880.0
41330,493.0
85558,7237.0
41178,6543.0
54242,3255.0
27357,6877.0
21476,2103.0
6433,4350.0
26829,3147.0
38794,10560.0
76076,5396.0
53309,20533.0
86616,7474.0
25120,1776.0
66819,7666.0
68282,1889.0
5626,1939.0
74672,4314.0
78462,1372.0
6901,2586.0
61595,2819.0
47209,12357.0
86292,1857.0
22455,7225.0
22028,788.0
69044,1019.0
36992,1667.0
53846,3044.0
1181,994.0
15741,8363.0
10853,8588.0
75678,1935.0
37831,8915.0
4532,625.0
84684,4509.0
2814,7580.0
51154,6313.0
31495,4096.0
22030,4091.0
50703,18155.0
1381,21178.0
79739,5206.0
6767,2896.0
66339,3130.0
26456,1667.0
83723,5408.0
71000,393.0
11416,4746.0
81008,2298.0
10631,396.0
10090,5325.0
44526,18809.0
79120,1816.0
7432,5480.0
27721,2624.0
42031,6866.0
8223,7379.0
48339,9877.0
24270,12389.0
53884,5228.0
74280,3108.0
48036,1015.0
44685,1900.0
42389,3074.0
53569,5131.0
70936,2069.0
54665,14349.0
14957,3134.0
60943,14382.0
29866,1498.0
39530,20948.0
12660,12224.0
45757,4134.0
23967,7697.0
87720,606.0
10346,5817.0
28840,2892.0
12531,1458.0
76486,5360.0
1770,2637.0
72426,5564.0
59804,7924.0
57996,5243.0
73608,7793.0
38249,2739.0
2709,5396.0
82815,3707.0
86298,946.0
12909,5352.0
34323,7946.0
55511,32985.0
42063,2048.0
77160,2218.0
12512,4812.0
15765,10558.0
82723,11075.0
67538,21657.0
4792,3529.0
51597,1022.0
519,1177.0
17146,4534.0
28421,33013.0
45181,4588.0
69878,10807.0
41001,1930.0
62158,10689.0
43174,1969.0
78618,2266.0
49990,2084.0
16119,1217.0
31768,4931.0
50424,225.0
45681,797.0
2236,2655.0
72015,8919.0
67933,2833.0
77782,28642.0
35917,1089.0
18426,2290.0
66371,2944.0
2111,4693.0
86106,3180.0
8277,4570.0
11277,20563.0
2708,338.0
13916,9990.0
3263,9032.0
60247,2323.0
27392,1478.0
52892,2093.0
58064,6629.0
55663,5888.0
637,9557.0
42921,3381.0
21998,18038.0
13446,423.0
39964,2103.0
35198,6514.0
52605,1584.0
49568,1413.0
48486,8393.0
31400,12395.0
55557,6021.0
13969,19608.0
69239,537.0
55232,8739.0
11487,2073.0
85435,8524.0
84545,1953.0
73645,8667.0
81752,7605.0
77529,628.0
10625,3258.0
42083,908.0
20119,3041.0
86756,10049.0
11462,9841.0
39065,1560.0
76962,14.0
49536,4605.0
10483,3014.0
32034,2442.0
27226,948.0
40270,1857.0
70341,1726.0
25128,20043.0
9234,19363.0
11411,4574.0
47742,1201.0
16692,2744.0
87012,2486.0
46643,2812.0
44866,16427.0
68555,16847.0
87023,790.0
39052,4419.0
6293,455.0
9854,6772.0
57497,4768.0
86620,8913.0
53139,9316.0
72056,3631.0
85898,533.0
36066,11620.0
12651,17080.0
23004,4372.0
17689,8118.0
25409,20534.0
60580,10554.0
26757,8215.0
56275,12345.0
18835,1369.0
66568,9266.0
25625,1304.0
67771,5771.0
73662,2778.0
83535,4632.0
86029,5310.0
57688,7814.0
69956,3984.0
60750,7387.0
15385,932.0
2956,5929.0
75346,3909.0
44235,2792.0
75731,2117.0
35797,3799.0
66237,14416.0
47733,985.0
64141,390.0
45478,5347.0
3597,11262.0
54159,9044.0
89959,10862.0
10064,8147.0
79299,2572.0
54626,13826.0
86680,1097.0
54586,3568.0
16685,1371.0
19208,944.0
10445,1640.0
74391,9001.0
11856,677.0
73860,994.0
60437,4892.0
16596,1737.0
21954,171.0
8746,2595.0
17791,5991.0
85547,1057.0
5154,4907.0
2121,7949.0
16005,1645.0
43216,3161.0
74726,5017.0
20375,1362.0
17187,1493.0
48911,4323.0
29349,33019.0
64346,2742.0
46241,5829.0
75061,4343.0
50122,266.0
46445,1401.0
43780,5183.0
55208,5294.0
17335,322.0
37130,2475.0
30283,14335.0
86108,11626.0
32624,264.0
4797,3144.0
32170,5046.0
76384,23855.0
78914,2025.0
14899,5906.0
57020,2954.0
5164,5173.0
20305,6728.0
89751,739.0
78154,22092.0
9085,13253.0
89525,886.0
38949,1282.0
35967,2902.0
1069,3278.0
80273,8563.0
36431,1798.0
52872,5689.0
22708,16818.0
58652,5150.0
56898,2037.0
57903,147.0
21839,5753.0
37744,3814.0
25244,2265.0
6066,9223.0
41249,3468.0
13215,3690.0
70979,3237.0
76880,14439.0
49591,2794.0
34081,7254.0
57125,1976.0
6528,551.0
44491,21416.0
55812,1952.0
72547,1755.0
43675,3437.0
38044,14111.0
75482,5672.0
57282,7915.0
29743,2628.0
40477,5058.0
54982,5208.0
30235,2481.0
80353,341.0
33195,3606.0
86189,1975.0
39621,23501.0
18945,1981.0
27989,5447.0
16504,8190.0
16588,1493.0
67433,550.0
21795,848.0
64492,7395.0
7119,20396.0
7881,4205.0
76965,4033.0
49640,13105.0
59381,8867.0
25648,1277.0
11815,724.0
8677,4820.0
5939,3507.0
70976,16217.0
67566,12698.0
80689,5618.0
20370,7643.0
54207,3089.0
76506,1161.0
25915,328.0
486,4224.0
11665,2632.0
3194,2312.0
40356,7457.0
76203,15259.0
77678,1989.0
30504,3897.0
63824,408.0
62670,4511.0
62711,1853.0
72923,12535.0
10196,1700.0
51240,1216.0
29069,643.0
81882,7186.0
31572,149.0
82889,17227.0
28976,10183.0
31146,338.0
2764,1495.0
72018,8168.0
3657,6979.0
5539,5465.0
1868,4005.0
23386,4965.0
46206,1729.0
78252,9206.0
5602,2799.0
64402,3034.0
44890,11022.0
62534,6568.0
72027,7167.0
23031,15293.0
50396,13889.0
19384,1188.0
48455,15465.0
9017,4421.0
38280,1669.0
37036,21026.0
63172,6683.0
47398,4181.0
74528,13886.0
22141,14722.0
7852,669.0
12403,6322.0
60777,18375.0
70295,4150.0
77439,1112.0
48832,4819.0
61923,19349.0
10568,10320.0
60649,253.0
38645,2147.0
48249,1269.0
63066,3845.0
73552,5093.0
41541,19395.0
21115,4378.0
41889,2651.0
69753,10483.0
47240,2832.0
45436,17559.0
59859,1647.0
61353,4195.0
79716,6631.0
54566,1229.0
14342,3331.0
74113,4070.0
25526,5047.0
30780,2965.0
49520,19287.0
89414,3313.0
51445,4225.0
29794,32986.0
76232,6150.0
78700,4875.0
77291,10503.0
80539,6866.0
14583,5104.0
43071,6157.0
85355,99.0
80259,7607.0
68974,20405.0
44438,8023.0
87453,80.0
37784,5307.0
44148,2293.0
43961,6638.0
24848,2361.0
7485,5709.0
57577,2805.0
37722,1405.0
75643,7723.0
18286,1017.0
16993,1249.0
3771,7.0
9003,16834.0
10862,1762.0
69352,2624.0
68096,8891.0
87927,4031.0
34825,416.0
88654,4391.0
60070,5273.0
81018,231.0
59026,17306.0
58376,14457.0
85475,5959.0
49240,414.0
53256,7114.0
11180,6592.0
80666,1408.0
15654,13167.0
16178,2904.0
77545,1401.0
18183,5871.0
